city_death,tot_pop_17,over_65_count,over_65_prop,med_house_inc,mean_house_inc,mean_med_inc_desp,drop_out,less_than_hs_ed,at_or_below_pov_prop,pop_struggling_prop,town_status,urb_v_rur,death_rate_12,death_rate_13,death_rate_14,death_rate_15,death_rate_16,death_rate_17,death_rate_18
norwell,9939,1977,0.198913371566556,125842.33333333333,168226.5355112395,42384.202177906176,0.0,2.965039091311403,0.03182751540041068,0.04815195071868583,shrunk,rural,0.9667440061871617,0.9743739647276625,0.9821253191907288,2.97000297000297,0.998003992015968,1.006137438374082,1.0144045445323595
norwood,29121,5698,0.19566635761134576,89928.57142857143,107364.08239125418,17435.510962682736,3.508771929824561,5.289350206170909,0.08268129104373341,0.07800055889339108,grown,rural,0.695645260668217,0.346927952976394,3.114340797864452,5.86758970262661,4.81979855209317,5.837711617046118,4.110272745955785
oak bluffs,4675,1370,0.293048128342246,70033.0,83237.64563420508,13649.843844786797,3.1914893617021276,3.312063202673959,0.12232084866854298,0.07079454427365231,grown,rural,0.0,2.1784458345003577,0.0,4.317123562243671,2.148755256776253,2.13903743315508,2.129407112219755
oakham,1849,265,0.1433207138994051,85938.0,94425.47864506631,8487.478645066309,0.0,5.904334828101645,0.03791982665222102,0.09588299024918744,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orange,7703,1446,0.1877190704920161,46834.857142857145,56074.42170932257,9239.564566465426,0.0,12.401292175161522,0.10257745378807602,0.30486852382192137,shrunk,rural,2.5640556033772275,2.570458092352887,0.0,1.2916797372354363,1.294929426346264,1.2981955082435417,2.6029562145579623
orleans,5029,2175,0.4324915490157089,59369.666666666664,80218.40274875671,20848.736082090032,0.0,1.9560492634629316,0.07803700724054706,0.11202735317779565,shrunk,rural,0.0,1.8112660749864156,0.0,0.0,1.9409937888198756,0.0,6.114961271911945
otis,1577,602,0.38173747622067217,67285.5,83345.32090090885,16059.820900908853,30.0,6.81986656782802,0.09194673430564362,0.12301838934686113,shrunk,rural,0.0,0.0,0.0,0.0,6.321112515802782,0.0,0.0
oxford,13898,2183,0.15707296013814936,70002.125,79482.97169557039,9480.846695570386,0.0,7.063947312513278,0.10912382331643737,0.09138305575669804,grown,rural,2.1797573203516674,0.725163161711385,1.447492219729319,0.722334585379948,2.162785667940307,0.7195279896387969,0.0
palmer,12237,2429,0.19849636348778296,61069.77777777778,70633.35969735074,9563.58191957297,11.242603550295858,7.638202000219804,0.14082644628099172,0.16958677685950413,grown,rural,1.6436940850494284,0.8209121506725615,3.279917533502015,1.6380974667992747,4.090600967719315,4.9031625398381955,5.71388590885769
paxton,4845,839,0.17316821465428275,106773.33333333333,117653.57305196008,10880.239718626734,0.0,3.118246372337141,0.04645308924485126,0.07025171624713959,grown,rural,2.0759193357058128,2.0735211351047127,2.0711284691401857,0.0,0.0,0.0,0.0
peabody,52610,11739,0.2231324843185706,73472.4,85563.4918296147,13626.350243083027,3.1451612903225805,10.190157470101434,0.09825147310032437,0.13114911422045641,grown,urban,0.5809530396292966,2.3151082864340164,1.9220578100073313,2.4893859149997817,2.0986015682277173,2.2809351834252043,1.7044117209418093
pelham,1277,343,0.26859827721221613,92250.0,116789.122137405,24539.122137404993,0.0,2.277432712215321,0.040031397174254316,0.03296703296703297,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pembroke,18230,3029,0.16615469007131103,103864.90909090909,112210.48910989102,8345.580018981917,9.327354260089686,4.499437570303712,0.04222100054975261,0.07883452446399121,grown,rural,2.2285009351744995,0.5553880575699391,1.6609850432251585,1.1038920078218633,2.7512046346007217,0.5485463521667581,0.0
pepperell,12049,1842,0.1528757573242593,86537.25,107137.28194911407,20600.031949114073,0.0,5.7057057057057055,0.0560685467099243,0.06696614258381166,grown,rural,0.8580218918156969,0.8522554331283861,0.8465659656294219,1.6819039152320427,1.670823835495459,0.8299443937256205,1.649095942046057
peru,811,115,0.14180024660912455,68636.0,77355.71428571429,8719.71428571429,0.0,8.307210031347962,0.06781750924784218,0.10850801479654747,shrunk,rural,0.0,0.0,0.0,0.0,0.0,12.330456226880395,0.0
petersham,1218,280,0.22988505747126436,65529.0,84122.10953346861,18593.10953346861,6.666666666666667,2.5386313465783665,0.05387205387205387,0.18518518518518517,shrunk,rural,0.0,8.149010477299186,0.0,0.0,0.0,0.0,0.0
phillipston,1640,239,0.14573170731707316,75893.0,80461.4065180103,4568.406518010306,0.0,9.43089430894309,0.05871559633027523,0.14801223241590214,shrunk,rural,5.9880239520958085,0.0,0.0,0.0,0.0,0.0,0.0
pittsfield,43289,9380,0.21668322206565177,52786.13043478261,64225.23729398622,12155.901526224567,4.534461910519951,10.07570977917981,0.15056577086280057,0.20325318246110324,shrunk,rural,1.8049203417745587,3.1734209801985007,3.188370905139459,4.347556052419105,5.0579529741748805,3.2340779412783847,4.874409350907735
plainfield,668,173,0.25898203592814373,56875.0,71790.1060070671,14915.106007067094,6.666666666666667,4.4534412955465585,0.07634730538922156,0.1781437125748503,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plainville,9000,1666,0.18511111111111112,87133.4,101604.90181811003,14471.50181811002,3.133159268929504,3.2763975155279503,0.06188888888888889,0.05722222222222222,grown,rural,2.3600809170600137,1.1655787931264154,3.4544018949861823,2.275386815758679,1.1242451496852113,2.2222222222222223,0.0
plymouth,56192,13033,0.231936930523918,83056.0,102380.56401529034,19324.564015290358,2.386451116243264,4.674930927406538,0.06485768570954234,0.09016620243124089,shrunk,urban,1.0640346165928598,1.0647791343852675,3.374161533543732,3.731949550135061,4.623748793252375,4.093109339407745,2.6712935166434306
plympton,2912,561,0.1926510989010989,89819.0,112292.8477137625,22473.8477137625,0.0,5.122288878634056,0.04361263736263736,0.08379120879120878,grown,rural,0.0,0.0,0.0,3.4653465346534653,6.8992706485314415,3.4340659340659343,0.0
princeton,3438,786,0.2286212914485166,127875.0,159702.49841444648,31827.498414446498,0.0,1.0588235294117647,0.0651541593949971,0.02675974403723095,grown,rural,2.923854475585815,2.9208044730034213,2.917760826976783,2.914723517654897,2.9116925252693315,0.0,2.905649412643726
provincetown,2952,1058,0.3584010840108401,45314.0,67520.14515974741,22206.1451597474,0.0,5.0416982562547386,0.10669384981311587,0.2218824328916072,grown,rural,0.0,0.0,6.784918096345837,3.390815733385003,0.0,3.3875338753387534,0.0
quincy,91519,15971,0.1745102109944383,77644.46376811594,92159.41608152095,14727.909158140828,3.8402457757296466,11.161385451601712,0.1009040633175481,0.1388106986345222,shrunk,urban,2.498475309322106,2.827663247058531,4.246456231168989,4.687473233904914,3.9289974040552873,4.0428763426173795,3.828836924365624
randolph,33704,6021,0.17864348445288394,74754.61111111111,92707.98602285801,17716.012426756344,0.20040080160320642,14.496806778812038,0.11332712582224491,0.12411017330970474,grown,rural,1.228242560359349,1.5246558633908345,1.5141551879282897,1.203038531605541,2.09101461149802,0.8901020650367908,1.1788480970023578
raynham,13845,2693,0.19451065366558323,96406.42857142857,103891.71082929253,7485.282257863956,2.5547445255474455,5.834365964477489,0.06353732543686481,0.06777802149594209,grown,rural,0.7399186089530152,1.4726456078344745,0.7327617791455998,0.729235032450959,0.0,1.4445648248465148,0.7188555819135936
reading,25769,4384,0.17012689665877606,116302.5,136873.2382585106,20570.738258510613,3.188180404354588,2.9151311809031406,0.029480763215514544,0.06470910228339068,grown,rural,0.39937697192379884,0.3970617431010522,0.7895464055899886,0.7850217843545159,1.5610974515084104,1.5522527067406573,0.38587690526721974
rehoboth,11990,1742,0.14528773978315263,103951.0,121107.18972589145,17156.189725891436,0.0,6.112261049555583,0.02284991568296796,0.08912310286677909,grown,rural,0.0,0.0,0.0,0.8416901137484067,0.0,0.0,1.6604990985862034
revere,53864,9223,0.17122753601663449,58958.34210526316,70162.64873277303,12083.165835457838,3.61271676300578,18.13300916780631,0.12952874892727884,0.21799559717920974,grown,urban,2.1009377822282493,2.8485236508849416,2.265854915151826,1.5020250516321112,3.173849612870361,2.227833061042626,1.6615808227198758
richmond,1521,540,0.35502958579881655,95704.0,142779.496501749,47075.496501749,11.764705882352942,5.643879173290938,0.05128205128205128,0.06771860618014464,grown,rural,0.0,6.690241804453789,0.0,0.0,0.0,0.0,0.0
rochester,5462,951,0.17411204686927864,111470.66666666667,135692.81698575898,24222.15031909233,3.134796238244514,7.213465134918515,0.04741852801171732,0.06700842182350787,grown,rural,0.0,0.0,1.8644790112934158,0.0,0.0,0.0,0.0
rockland,17849,3292,0.1844361028629055,77843.72727272728,90569.30031826228,12725.573045535008,4.545454545454546,4.308547602501737,0.06312988336541728,0.10463141207111312,grown,rural,0.5684448161893084,1.7003635539217672,1.1302810363062417,1.690508198964765,5.618744130419079,5.602554764972828,4.469166739822669
rockport,7184,2456,0.3418708240534521,76780.2,103469.94647882496,30812.514652477716,0.0,2.421652421652422,0.062131009277481025,0.12524599381501264,grown,rural,2.849698746132552,0.0,1.41151798677206,2.809890815671163,0.0,1.3919821826280623,4.156769596199525
rowe,1045,310,0.2966507177033493,45938.0,61398.507462686604,15460.507462686604,2.1739130434782608,9.125475285171103,0.1125,0.2375,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rowley,6232,1102,0.17682926829268292,99807.5,127892.216231238,28084.716231237995,0.24937655860349128,2.340523175768701,0.05473444859509501,0.04872502842293325,grown,rural,1.6768876964354158,3.3238366571699904,0.0,0.0,0.0,3.2092426187419765,1.590909090909091
royalston,1307,327,0.2501912777352716,74219.0,82443.1599229287,8224.159922928695,10.638297872340425,9.261083743842365,0.10476935105551212,0.145426114151681,grown,rural,0.0,7.818608287724785,0.0,0.0,0.0,0.0,0.0
russell,1330,294,0.22105263157894736,66985.0,76732.76836158191,9747.768361581911,0.0,4.7720042417815485,0.07067669172932331,0.09849624060150376,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rutland,8463,1074,0.12690535271180434,92153.0,103595.02541660571,11442.025416605728,0.0,2.0028612303290414,0.022503849342650716,0.09546369773777093,grown,rural,1.232589670898558,0.0,0.0,0.0,0.0,0.0,1.1719207781553966
salem,41115,6598,0.16047671166241032,66579.86666666667,81220.7050063678,16369.129355836967,2.531063046479521,8.921438082556591,0.15626591951095262,0.13303616912888436,shrunk,rural,1.211366074827813,1.4547721722865903,5.09567387687188,6.313854052835163,7.047876957261397,9.728809436945154,8.762779052785312
salisbury,9021,1941,0.2151646158962421,72594.57142857143,82012.60432121217,9418.032892640744,2.197802197802198,6.9777911164465785,0.09696092619392185,0.15095179784036514,grown,rural,3.531964276704173,1.1628872829969268,3.4464083501550884,7.945387621410387,8.97306478232306,9.976720984369804,6.574313219065509
sandisfield,859,235,0.27357392316647267,68636.0,93702.14723926381,25066.14723926381,0.0,8.562197092084006,0.04130162703379224,0.11514392991239049,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sandwich,20398,4855,0.23801353073830767,88429.35714285714,108130.06554209745,19700.708399240295,3.903345724907063,2.8660057994470294,0.056857681994239746,0.08759559042606019,shrunk,rural,0.48553453884623127,0.9729384129984573,0.0,0.9766987581972931,1.9571797040464691,0.49024414158250806,1.964788188816145
saugus,28037,6450,0.23005314405963548,83193.25,97166.11484797337,13972.864847973378,0.0,9.416114472294247,0.08133678681919562,0.09086984675156486,grown,rural,3.3295633515490395,2.2033018051336932,2.5516580569905014,0.723734885572345,2.874005645368232,1.4266861647109177,3.8954206042455026
savoy,764,173,0.22643979057591623,55375.0,68215.8878504673,12840.887850467305,0.0,16.007194244604317,0.08377659574468085,0.22872340425531915,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scituate,18491,4110,0.22227029365637338,110401.23076923077,144489.9338725979,34088.70310336716,0.0,3.11999389732245,0.04240571958740381,0.04775418872455384,grown,rural,0.5483873494872579,0.5468536385297449,0.5453284825066413,2.175247240155064,1.0846071010776348,0.0,0.5393119919873647
seekonk,14957,3309,0.2212342047201979,83507.18181818182,104439.3737176638,20932.19189948197,0.0,7.4415308291991495,0.05503481521156936,0.07244242099625067,grown,rural,0.0,0.0,1.3862209636216012,0.6847372076416672,0.6765638289646639,0.6685832720465333,0.6607887930220704
sharon,18245,3176,0.1740750890654974,132555.63636363635,172544.30534346262,39988.66897982627,0.0,2.199786587868341,0.019871195023944514,0.04348544063411681,grown,rural,1.1240465676435167,1.6775440754735067,0.5563680295034018,0.0,0.5508254512834233,0.5480953685941353,0.5453922149156979
sheffield,3190,897,0.2811912225705329,66398.25,92018.4507265941,25620.200726594103,0.0,8.588235294117647,0.0871473354231975,0.15862068965517243,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,3.144230337330997
shelburne,1935,567,0.2930232558139535,59590.5,100208.54709666764,40618.04709666764,0.0,8.664495114006515,0.08503937007874016,0.12913385826771653,grown,rural,0.0,0.0,5.216484089723526,0.0,0.0,0.0,0.0
sherborn,4302,756,0.17573221757322174,174861.0,223038.85641166402,48177.856411664,0.0,1.2358757062146892,0.04160855416085542,0.037192003719200374,grown,rural,0.0,0.0,2.367664468121089,2.3530993680247416,2.3387123717884464,2.3245002324500232,2.310459781496518
shirley,7572,1146,0.15134706814580032,72700.66666666667,92460.11341036965,19759.44674370297,0.0,12.613556953179595,0.10257672739208928,0.149351715082882,grown,rural,1.3672142034024102,0.0,1.3482020762311973,0.0,0.0,1.3206550449022716,0.0
shrewsbury,36716,6235,0.16981697352652794,110810.52631578948,127975.96623358589,16697.445659413737,1.635620172648796,5.927908202570652,0.04578253976931067,0.06595419012737112,grown,rural,0.0,1.662839496397181,0.2759294881902179,0.27472958759164195,0.8206202325872203,1.9065257653339143,1.3559584689291801
shutesbury,1752,316,0.18036529680365296,76927.0,91552.4899057874,14625.489905787399,3.8461538461538463,1.6470588235294117,0.11308840413318025,0.14006888633754305,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
somerset,18257,4622,0.25316317029084734,67089.27272727272,81864.54498429019,14775.272257017461,2.096177558569667,12.921673664398437,0.06734512290067846,0.08363919475030586,grown,rural,1.099427512388192,0.5493168852163131,0.5489205868745246,0.5485248599302589,0.5481297031486136,1.0954702305964834,1.0946821903026795
somerville,79983,8558,0.10699773701911656,90211.8125,106057.79684780173,15983.024771811499,1.3747954173486088,9.588972263164948,0.12441014104901162,0.1243584273875551,grown,urban,0.5197350836031006,1.031374029633586,1.7909553101824947,1.904164316686101,2.3935844737353595,1.5003188177487716,0.9927141869493539
south hadley,17737,3448,0.19439589558549925,71282.53846153847,84786.67483027573,13504.136368737269,0.0,6.469391215872477,0.10375319316172137,0.11036876924084627,grown,rural,0.5689021813335067,2.271491964597175,0.0,0.5658257418379637,1.1296152853085462,0.5637932006540001,0.0
southampton,6090,1618,0.2656814449917898,93459.75,117558.75434718421,24099.004347184196,0.0,5.612019443216969,0.045753785385121794,0.11635944700460829,grown,rural,0.0,1.6892707176987307,0.0,0.0,1.653595388831144,0.0,0.0
southborough,10021,1640,0.1636563217243788,140423.42857142858,185661.37657807223,45237.94800664364,0.0,3.1307834669956818,0.04578995249166077,0.04538562620034368,grown,rural,0.0,0.0,1.0088635872306695,0.0,1.0015309115362052,0.0,0.0
southbridge,16858,2692,0.1596867955866651,55629.5625,64384.434201541066,8754.871701541077,4.316546762589928,17.865091593905152,0.18527415770824576,0.21398114227373732,grown,rural,1.193408972730605,1.191996594295445,2.381175109916744,2.378363685784181,8.314456124275665,4.1523312373947086,5.332430487959711
southwick,9711,2372,0.2442590876325816,80521.0,95506.84714533175,14985.847145331738,0.6329113924050633,10.448386646179634,0.07247582406155766,0.1021108453779765,grown,rural,1.045837566485388,0.0,1.0393466963622866,0.0,0.0,2.0595201318092884,3.0798111049188983
spencer,11856,2539,0.2141531713900135,73941.33333333333,76407.07203096134,4080.972363262855,0.0,11.352272727272727,0.12163653340123928,0.13615143026907733,grown,rural,0.0,0.8503401360544217,0.0,5.928184281842818,1.6903313049357673,0.8434547908232118,0.8417508417508418
springfield,154613,21181,0.13699365512602432,40491.55263157895,52701.11507621886,11867.705922414969,8.66503942921517,22.794342871024643,0.2869918535922512,0.244673373898026,grown,urban,1.4331900763685568,1.4311216927381727,2.0136744268915545,4.216144590593828,4.857791620170661,3.6219464081286823,6.975173548960922
sterling,8000,1326,0.16575,98674.5,123784.86936298775,25110.36936298775,0.0,4.597492276939851,0.05972952667167543,0.10005008765339343,grown,rural,1.2718023255813953,1.2673812282734647,0.0,0.0,1.2543004587155964,0.0,1.245728929384966
stockbridge,1980,842,0.42525252525252527,50483.666666666664,94928.58008498831,44444.91341832164,0.0,8.002481389578163,0.09441836202399582,0.20500782472613457,grown,rural,0.0,5.099067599067599,0.0,0.0,0.0,10.1010101010101,5.0385086014539695
stoneham,21967,4553,0.20726544361997543,93259.94117647059,108297.08736824476,15037.146191774165,0.0,5.7300175470442305,0.04313976918849606,0.06379373511632166,grown,rural,0.9264222235456826,0.9231844588490528,1.8399384934846466,2.2919408810220747,2.740816632841509,0.9104565939818818,1.8146585525505672
stoughton,28338,5628,0.19860258310395934,83581.33333333333,91855.35916199959,9466.29148475111,4.371584699453552,9.28679374055477,0.08301792473041492,0.09555095336713561,grown,rural,1.46224789279634,2.5406767533262125,1.0811478701386958,1.431390391280788,2.487435910452307,1.7644152727786013,2.4531645823111816
stow,7061,1302,0.18439314544682056,144591.0,150503.4650182095,5912.465018209499,0.0,0.35401915868388173,0.04407165197611601,0.048052317315894225,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sturbridge,9496,1952,0.2055602358887953,85708.4,112979.72694352425,29706.04204831748,0.0,4.884667571234735,0.040261382799325465,0.09148397976391232,grown,rural,0.0,1.067724222086638,1.0640238341338848,1.0603490063015026,1.056699474669404,3.159224936815501,0.0
sudbury,18697,3365,0.17997539712253302,171719.27272727274,232882.38095606977,61163.10822879709,1.8987341772151898,0.8854636385996556,0.031135135135135134,0.03956756756756757,grown,rural,0.5569302007335567,0.0,0.0,0.0,0.0,0.0,0.0
sunderland,3662,575,0.1570180229382851,57037.333333333336,85704.59210452967,28667.258771196328,12.987012987012987,6.734434561626429,0.1635410921125207,0.2211803640375069,shrunk,rural,0.0,2.721405800482078,0.0,0.0,2.728406610539445,2.7307482250136537,2.7330938622520695
sutton,9702,1551,0.1598639455782313,105500.2,122950.38212126512,12773.721960152357,0.0,3.171806167400881,0.021438878581735724,0.08132343846629561,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,2.0392408197748093
swampscott,14563,2910,0.19982146535741263,117348.28571428571,147833.27788553905,30484.992171253332,0.0,4.525244541053255,0.061281143729613435,0.05447983898952044,grown,rural,0.0,2.124710381739632,1.4054390491200948,0.6972875514249569,2.0758167350368213,0.6866717022591499,0.6814840776113009
swansea,16341,3429,0.20984027905268957,78941.125,84757.25189444589,8369.152251187661,12.551724137931034,13.224429486127073,0.054846541741891304,0.10882151528357094,grown,rural,2.4998437597650147,2.489265044495613,0.0,0.0,0.0,1.8358729575913346,1.2188433176915108
taunton,56826,10315,0.1815190229824376,60576.86666666667,75337.85701060864,13910.03683870596,5.771753388718846,16.06186645413564,0.13771465140256692,0.1656771074056956,grown,urban,2.493499091653902,2.3097970932091965,4.076713105746394,3.1827987410262755,7.761509966484389,5.455249357688382,6.4955584424704185
templeton,8117,1711,0.21079216459282987,65588.25,84044.06777489332,14104.866633510148,5.115089514066496,9.956076134699854,0.04447506890503633,0.10912052117263844,grown,rural,1.2433613385672926,1.241068737478503,1.2387845753623443,1.2365088057091376,3.702724147051045,0.0,1.2297313915289074
tewksbury,30666,6392,0.20843931389812823,95603.22222222222,106113.97131661391,10510.74909439168,2.9593094944512948,6.154264479289404,0.05386276790164479,0.06825053995680345,grown,rural,0.6791599761323779,0.33679429566690083,0.3340539353939689,1.9881468577812282,3.944458270918542,3.260940455227287,1.6176219109198724
tisbury,4100,654,0.15951219512195122,48170.75,95017.49331420758,32779.514701011976,0.5263157894736842,5.420318078545927,0.06877141458639256,0.2261380323054332,grown,rural,0.0,0.0,0.0,4.929924642580463,2.451924760937336,2.4390243902439024,4.852518110290805
tolland,666,158,0.23723723723723725,90417.0,97181.2274368231,6764.227436823101,0.0,7.142857142857143,0.07207207207207207,0.07807807807807808,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,14.45385091885195
topsfield,6496,1793,0.27601600985221675,135291.75,148100.051542563,12808.301542563,0.0,2.6599252582985273,0.01396078431372549,0.04768627450980392,grown,rural,1.6122716908123547,1.5971525052477868,0.0,0.0,1.5534497680921415,0.0,0.0
townsend,9418,1327,0.14090040348269273,86956.16666666667,110430.87008418828,23474.703417521614,2.6246719160104988,5.088184797877322,0.040494092373791625,0.08807733619763695,grown,rural,1.1029527621088455,4.377872979142563,0.0,0.0,0.0,4.247186239116585,2.107862326477762
truro,1580,629,0.3981012658227848,59394.666666666664,65502.3850872051,6107.718420538433,0.0,8.302169035153328,0.1120253164556962,0.12531645569620253,shrunk,rural,0.0,0.0,0.0,0.0,6.095967952625621,0.0,0.0
tyngsborough,12232,1279,0.10456180510137345,114153.71428571429,124715.65710733098,10561.942821616682,3.605015673981191,4.365761430044689,0.07063074901445467,0.07186268068331143,grown,rural,1.7300182887647666,0.8550767125965015,0.845369788899087,1.6717615590370656,0.8266024278494166,1.6350555918901244,3.2346009888637313
tyringham,439,190,0.4328018223234624,86250.0,139664.204545455,53414.204545454995,0.0,2.1447721179624666,0.12529002320185614,0.11832946635730858,grown,rural,0.0,0.0,0.0,24.570024570024568,0.0,0.0,0.0
upton,7770,1201,0.15456885456885458,115081.5,132323.81748785626,17242.31748785625,4.611650485436893,3.0881527231892196,0.04834737524303305,0.04303305249513934,grown,rural,1.3145539906103285,1.3089494745502825,0.0,0.0,1.29241903917876,0.0,1.2816287670731261
uxbridge,13815,1879,0.13601158161418747,94147.0,104730.21915873881,10583.2191587388,0.0,5.097113424187144,0.08284714119019837,0.07941948658109685,grown,rural,2.21250592635516,1.4694614423813672,0.0,0.7292502265884633,0.0,0.0,0.0
wakefield,26823,5321,0.19837452932185065,95564.42857142857,112571.17086271747,17006.742291288876,3.4136546184738954,6.64697932829471,0.04406101336555161,0.07415238239069698,grown,rural,0.39258353616816033,2.3307824214609565,1.1532885198365626,0.0,2.6362511432721796,1.864071878611639,1.8454854153924027
wales,2009,402,0.20009955201592833,50625.0,65224.6625766871,14599.6625766871,0.0,7.355021216407355,0.05681246857717446,0.29512317747611866,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,4.917802444850359
walpole,24960,4663,0.18681891025641026,106298.13333333333,131996.74830142639,25698.614968093058,0.06821282401091405,5.727482678983834,0.028300735981783433,0.06469320538364576,grown,rural,0.4111117636694661,0.8179481187193269,0.4068584713746004,0.8095293165259627,1.610769142265432,1.6025641025641026,1.1958316724560105
waltham,62832,9666,0.15383880825057294,90079.27906976744,100856.60435797575,13092.850784129241,3.933178261788962,9.00620396403095,0.09795156280856718,0.11226010305021454,grown,urban,0.4897113967501819,1.2992315973124466,1.7773715214300223,0.9645770559270963,1.759501307058114,1.7507002801120448,0.4750873255750818
ware,9863,2053,0.20815167798844164,50455.142857142855,61328.53606595168,10873.393208808828,0.0,8.329730508718836,0.1430029600898234,0.1156476472389507,shrunk,rural,3.0396896621602068,4.053447601951445,8.107951583946255,3.040878089749344,10.137581462708184,5.069451485349286,4.056089929308147
wareham,22535,5681,0.25209673840692254,67297.0,75643.76610859802,9855.415655111661,0.15220700152207,8.60494648364274,0.11689830432240364,0.12953717447038188,grown,rural,0.9080295758204696,4.06732389455947,5.398249424829377,5.8214292568401795,7.578073258953589,8.431329043709786,7.9516338714359645
warren,5199,554,0.10655895364493172,68332.0,70051.85813583784,3043.6366593435646,0.0,6.495633187772926,0.11290632814002693,0.20542412002308136,grown,rural,0.0,1.9370728062650469,1.9336482417612773,0.0,0.0,0.0,1.9200702197108923
warwick,1093,258,0.23604757548032937,66375.0,70621.568627451,4246.5686274509935,0.0,9.079754601226995,0.0614115490375802,0.17140238313473877,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
washington,499,158,0.3166332665330661,86389.0,91221.12068965519,4832.1206896551885,0.0,3.9603960396039604,0.028169014084507043,0.07243460764587525,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watertown,34553,5960,0.1724886406390183,94090.07142857143,112144.78230119408,16621.471965589804,4.386750223813787,5.557000111437168,0.08408548302567985,0.05910440808245502,grown,rural,0.3061032617488991,2.1182868679183295,0.5984005607868113,0.8875927217396816,1.1704070926669816,1.4470523543541807,0.28628803029745326
wayland,13700,3020,0.22043795620437956,168801.1,202156.83521378672,33355.73521378671,2.3545706371191137,1.306981192221868,0.030343007915567283,0.02836411609498681,grown,rural,0.7578218036158926,0.0,0.0,0.0,0.7353404626341996,0.7299270072992702,0.7245926754031841
webster,16926,3342,0.19744771357674584,60968.454545454544,73141.37787753444,12172.923332079894,11.640211640211641,14.941463825486398,0.12032215090226475,0.187901174760809,grown,rural,2.379192264226295,1.7819866605569978,2.9659760179653407,3.554382045292983,2.958004783516307,5.317263381779511,5.310137304978887
wellesley,29004,5264,0.1814922079713143,183940.21739130435,274138.80549638567,90198.58810508126,0.32894736842105265,2.0571286944668197,0.043839973899922516,0.03494963500672893,grown,rural,0.0,0.0,0.0,0.3482864307606576,0.0,0.0,0.0
wellfleet,3171,1384,0.43645537685272784,56675.666666666664,73792.35597017063,17116.689303503965,0.0,5.164131305044036,0.11290834126228988,0.23437995559784333,grown,rural,0.0,3.4124701408862674,0.0,0.0,0.0,3.15357931251971,0.0
wendell,864,204,0.2361111111111111,42750.0,65966.4974619289,23216.4974619289,0.0,7.380607814761215,0.1755813953488372,0.17209302325581396,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wenham,5179,939,0.18130913303726587,99841.0,174014.80962349536,46581.821722692504,0.0,0.9712509712509713,0.016519823788546256,0.0861784140969163,grown,rural,0.0,1.997887947027428,0.0,1.9638097909945296,0.0,1.9308746862328636,3.8296359110430287
west boylston,7892,1340,0.16979219462747086,80042.66666666667,101627.49339546538,21584.826728798715,13.471502590673575,12.59610665794209,0.08253358925143954,0.05719769673704415,grown,rural,1.293206968538122,1.2879010891963496,1.282638570774164,0.0,2.5444830155758713,2.534211860111505,1.262011646564624
west bridgewater,7117,1411,0.19825769284811015,90476.5,100318.48036847271,9841.980368472718,2.6246719160104988,6.43871225754849,0.036095870632399656,0.12301472711521802,grown,rural,4.302044495431638,2.8562684892379884,4.266905071521456,0.0,1.410778346567778,1.405086412814388,2.7988804478208715
west brookfield,3777,842,0.2229282499338099,67787.66666666667,88756.44975607232,20968.783089405668,0.0,7.173601147776184,0.06485587583148558,0.13968957871396895,grown,rural,0.0,2.6784006122058543,0.0,0.0,0.0,0.0,0.0
west newbury,4545,714,0.1570957095709571,139565.66666666666,167077.64572386467,27511.979057197994,0.0,2.4226968441185845,0.056790666960158484,0.010565705480959718,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
west springfield,29650,4989,0.16826306913996628,57651.25,68475.05184670852,11832.780569697206,7.2027972027972025,10.582897721668804,0.1192277677874665,0.19855460930343025,grown,rural,0.0,2.4195858064133837,2.061117027280356,2.731280970775294,1.3573059416067592,1.3490725126475547,4.022815108544172
west stockbridge,1095,411,0.37534246575342467,74416.5,97838.0793661872,23421.5793661872,0.0,3.977272727272727,0.0695970695970696,0.1336996336996337,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,9.390931043734907
west tisbury,2417,746,0.3086470831609433,92237.0,116438.37121782344,24201.37121782345,0.0,1.171303074670571,0.03733221476510067,0.13842281879194632,shrunk,rural,0.0,0.0,3.9132379248658316,0.0,4.0598538452615704,0.0,0.0
