city_death,tot_pop_17,over_65_count,tot_pop_10,shape_area,pop_density,med_house_inc,mean_house_inc,mean_med_inc_desp,drop_out,less_than_hs_ed,over_65_prop,at_or_below_pov_prop,pop_struggling_prop,2012,2013,2014,2015,2016,2017,2018,pop_change_rate,tot_pop_16,tot_pop_15,tot_pop_14,tot_pop_13,tot_pop_12,tot_pop_18,death_rate_12,death_rate_13,death_rate_14,death_rate_15,death_rate_16,death_rate_17,death_rate_18,town_status,urb_v_rur
clinton,13855,2080,13606.0,18805461.061899997,3736.49708,70263.3,77832.41529677517,7569.11529677518,0.0,7.5829383886255926,0.15012630819198844,0.05968639352554375,0.12717681913433052,3,2,5,8,6,2,6,35.57142857142857,13819.42857142857,13783.857142857143,13748.285714285714,13712.714285714286,13677.142857142857,13890.57142857143,2.1934405682055567,1.4585004531769266,3.636817057711091,5.803890679573414,4.341713529606352,1.443522194153735,4.31947672624802,grown,rural
cohasset,7429,1327,7542.0,26048184.2518,1201.5759000000003,157385.6,201613.461970223,44227.861970223,0.0,1.9242096995876694,0.1786243101359537,0.037308370641703975,0.042463709130375796,0,0,2,0,1,0,0,-16.142857142857142,7445.142857142857,7461.285714285715,7477.428571428572,7493.571428571428,7509.714285714285,7412.857142857143,0.0,0.0,2.6747162890222,0.0,1.3431575715711108,0.0,0.0,shrunk,rural
colrain,1146,230,1671.0,112314067.96100001,41.52236,54828.0,68594.22310756969,13766.223107569691,10.256410256410257,6.25,0.2006980802792321,0.12041884816753927,0.0924956369982548,0,0,0,0,0,0,0,-75.0,1221.0,1296.0,1371.0,1446.0,1521.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shrunk,rural
concord,19357,4384,17668.0,66904557.64670002,1384.6776307692307,144727.08333333334,196529.49627055108,46835.05803459359,0.0,5.400359066427289,0.22648137624631917,0.0625,0.03521369485294118,0,0,1,3,2,3,4,241.28571428571428,19115.714285714286,18874.428571428572,18633.14285714286,18391.85714285714,18150.571428571428,19598.285714285714,0.0,0.0,0.5366781157998037,1.5894520931570302,1.0462596218518796,1.5498269359921475,2.040994839198764,grown,rural
conway,1800,448,1897.0,98100323.4513,47.760329999999996,100398.0,125280.24691358,24882.246913580006,0.0,0.8233532934131736,0.24888888888888888,0.022573363431151242,0.06489841986455983,0,0,0,0,0,0,0,-13.857142857142858,1813.857142857143,1827.7142857142858,1841.5714285714287,1855.4285714285713,1869.2857142857142,1786.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shrunk,rural
cummington,860,253,872.0,59743487.3278,37.54762,52500.0,63629.767441860495,11129.767441860495,0.0,2.39880059970015,0.2941860465116279,0.052570093457943924,0.26401869158878505,0,0,0,0,0,0,0,-1.7142857142857142,861.7142857142857,863.4285714285714,865.1428571428571,866.8571428571429,868.5714285714286,858.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shrunk,rural
dalton,6657,1528,6756.0,56640387.3984,1599.0811142857144,58240.42857142857,76390.73019988547,18150.3016284569,0.0,4.582683307332293,0.2295328225927595,0.10349564951915738,0.08594107769806136,1,0,0,0,1,0,0,-14.142857142857142,6671.142857142857,6685.285714285715,6699.428571428572,6713.571428571428,6727.714285714285,6642.857142857143,1.4863889242791015,0.0,0.0,0.0,1.4989935329136153,0.0,0.0,shrunk,rural
danvers,27527,6258,26493.0,35705009.18229999,2977.3029,79914.5,99928.11176055811,20013.611760558102,1.179245283018868,5.837853978997661,0.22734042939659244,0.06287158145065398,0.10474881093935791,4,6,3,7,3,3,4,147.71428571428572,27379.285714285714,27231.571428571428,27083.85714285714,26936.14285714286,26788.428571428572,27674.714285714286,1.4931820242215454,2.2274904138358975,1.107670884607067,2.570545742599189,1.0957188698442515,1.0898390670977587,1.4453627086097158,grown,rural
dartmouth,34341,7495,34032.0,160470409.18699995,1379.237868421053,80627.11111111111,104840.41480678407,25178.929779430677,1.9895928986838078,15.518234590331014,0.21825223493782941,0.08235664555854878,0.10163383829549033,2,2,3,3,7,3,4,44.142857142857146,34296.857142857145,34252.71428571428,34208.57142857143,34164.42857142857,34120.28571428572,34385.142857142855,0.5861615628742013,0.5854042006932858,0.8769731896767727,0.8758429988864282,2.041003340580978,0.873591333973967,1.1632931166284441,grown,rural
dedham,25377,5921,24729.0,27669925.445699997,4373.652399999999,98110.0,118015.1259464848,19905.125946484786,4.32152117545376,6.417805629085409,0.23332151160499665,0.05013961892247043,0.09555683311432325,2,3,2,2,4,0,6,92.57142857142857,25284.428571428572,25191.85714285714,25099.285714285714,25006.714285714286,24914.14285714286,25469.571428571428,0.8027568965418379,1.1996778008192086,0.7968354250263241,0.7939073283317172,1.582001344701143,0.0,2.3557522421713304,grown,rural
deerfield,5049,1066,5125.0,86638250.7133,315.86104249999994,77957.25,91878.37927498162,13921.129274981626,0.0,3.422854133754608,0.21113091701326994,0.08292781832927819,0.09549878345498783,0,0,0,0,0,0,0,-10.857142857142858,5059.857142857143,5070.714285714285,5081.571428571428,5092.428571428572,5103.285714285715,5038.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shrunk,rural
dennis,13804,6539,14207.0,54065148.1616,878.4687588235292,57724.9375,80706.95671227128,24222.601386700913,1.8041237113402062,3.643051055258779,0.4737032744132136,0.10918277680140598,0.14411247803163443,2,3,4,3,4,2,2,-57.57142857142857,13861.57142857143,13919.142857142857,13976.714285714286,14034.285714285714,14091.857142857143,13746.42857142857,1.419259349370964,2.1376221498371337,2.861902961047456,2.1553051296262087,2.885675711885892,1.4488554042306578,1.4549233567160302,shrunk,rural
dighton,7438,1335,7086.0,57418091.61,473.33113999999995,93969.4,100704.46307995747,6735.06307995746,0.0,5.746043707611153,0.17948373218607153,0.03879544221378188,0.09224091155724362,0,1,0,0,2,1,1,50.285714285714285,7387.714285714285,7337.428571428572,7287.142857142857,7236.857142857143,7186.571428571428,7488.285714285715,0.0,1.3818153105136404,0.0,0.0,2.7071972773330244,1.3444474321054047,1.33541913083292,grown,rural
douglas,8722,1012,8471.0,98158644.5747,346.256475,96363.25,106461.69671202298,10098.446712022997,9.981515711645102,3.092962641181581,0.1160284338454483,0.041489483967360075,0.06240661992874382,1,0,0,2,2,1,1,35.857142857142854,8686.142857142857,8650.285714285714,8614.42857142857,8578.57142857143,8542.714285714286,8757.857142857143,1.1705881369253666,0.0,0.0,2.3120623596247856,2.302517967863428,1.1465260261407935,1.1418318244841366,grown,rural
dover,5922,1156,5589.0,39933244.0344,543.316375,203026.75,316351.85877350374,113325.10877350374,2.977667493796526,1.6830657690315898,0.19520432286389733,0.007598784194528876,0.010638297872340425,0,0,0,0,0,0,0,47.57142857142857,5874.428571428572,5826.857142857143,5779.285714285715,5731.714285714285,5684.142857142857,5969.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grown,rural
dracut,31113,5550,29457.0,55522005.054399975,2552.8675,92849.8125,97360.42608425539,10173.547157548363,4.62962962962963,8.669877732493516,0.17838202680551538,0.07154592017524079,0.11609702670489322,3,6,3,7,4,3,7,236.57142857142858,30876.428571428572,30639.85714285714,30403.285714285714,30166.714285714286,29930.14285714286,31349.571428571428,1.0023340063290234,1.9889471366264615,0.9867354562241863,2.2846059520978748,1.2954866171605708,0.9642271719217047,2.2328853891828095,grown,rural
dudley,11637,1538,11390.0,56694980.52679999,1258.6627142857142,72832.85714285714,90800.5837828491,17967.726639991954,2.1739130434782608,8.296055307035381,0.13216464724585375,0.07750472589792061,0.16162570888468808,1,3,1,1,1,1,3,35.285714285714285,11601.714285714286,11566.42857142857,11531.142857142857,11495.857142857143,11460.57142857143,11672.285714285714,0.8725568408456321,2.609635769407612,0.8672167298495999,0.8645711109738776,0.8619415849874402,0.8593280054996992,2.570190683670722,grown,rural
dunstable,3337,569,3179.0,43387647.3546,195.47975,139333.5,166618.936385033,27285.436385032997,0.0,3.6986919260261613,0.17051243632004795,0.020976925382079712,0.032364399160922985,1,1,0,0,0,0,0,22.571428571428573,3314.4285714285716,3291.8571428571427,3269.285714285714,3246.714285714286,3224.1428571428573,3359.5714285714284,3.1015995391909255,3.0800369604435254,0.0,0.0,0.0,0.0,0.0,grown,rural
duxbury,14637,3099,15059.0,62329111.111700006,913.6414777777778,126754.55555555556,164756.5710882459,38002.01553269033,2.1828103683492497,1.0546795003071883,0.21172371387579422,0.042472637158394715,0.06098988091140635,2,0,0,0,2,0,0,-60.285714285714285,14697.285714285714,14757.57142857143,14817.857142857143,14878.142857142857,14938.42857142857,14576.714285714286,1.33882890722872,0.0,0.0,0.0,1.3607954821589991,0.0,0.0,shrunk,rural
east bridgewater,14860,2705,13794.0,45428309.98610001,1006.2316999999999,91721.6,104749.52226688885,13027.92226688884,0.0,4.2623278099421045,0.18203230148048452,0.0656260604004072,0.08693586698337293,0,4,0,0,1,1,3,152.28571428571428,14707.714285714286,14555.42857142857,14403.142857142857,14250.857142857143,14098.57142857143,15012.285714285714,0.0,2.8068487108544846,0.0,0.0,0.6799153019795249,0.6729475100942126,1.9983632453419105,grown,rural
east brookfield,956,166,2183.0,26993330.8532,115.7918,87917.0,113365.489130435,25448.489130435002,0.0,8.05084745762712,0.17364016736401675,0.02510460251046025,0.100418410041841,0,0,0,0,0,0,0,-175.28571428571428,1131.2857142857142,1306.5714285714284,1481.857142857143,1657.142857142857,1832.4285714285713,780.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shrunk,rural
east longmeadow,16156,3613,15720.0,33688897.8143,1757.3222888888888,82912.44444444444,98052.2911793245,15139.846734880062,0.0,5.677767150682549,0.22363208715028474,0.045006674718708284,0.12529400546691247,3,5,0,1,1,2,0,62.285714285714285,16093.714285714286,16031.42857142857,15969.142857142857,15906.857142857143,15844.57142857143,16218.285714285714,1.8933929601846506,3.143298487624385,0.0,0.62377472821244,0.6213606021871892,1.2379301807378065,0.0,grown,rural
eastham,4908,2242,4956.0,37180567.156899996,389.87445,63265.333333333336,78360.21336767358,15094.880034340254,15.97938144329897,3.8499751614505713,0.45680521597392015,0.06591375770020534,0.11478439425051334,0,2,2,1,0,1,0,-6.857142857142857,4914.857142857143,4921.714285714285,4928.571428571428,4935.428571428572,4942.285714285715,4901.142857142857,0.0,4.052332985990506,4.057971014492754,2.0318123766399627,0.0,2.037489812550937,0.0,shrunk,rural
easthampton,16051,3197,16053.0,35237336.2891,2836.0722,64142.63636363636,76639.38825261303,13737.994976876547,0.0,5.088566827697263,0.19917762133200423,0.10663581212083308,0.10488460816811558,3,6,2,1,2,2,4,-0.2857142857142857,16051.285714285714,16051.57142857143,16051.857142857143,16052.142857142857,16052.42857142857,16050.714285714286,1.868876093515,3.737818715792284,1.2459617489743064,0.622991963403672,1.2460061054299167,1.2460282848420658,2.4921009300876684,shrunk,rural
easton,24001,3963,23112.0,75713803.59930001,876.5094727272729,109638.72727272728,128540.60581047097,18901.878537743665,0.553877139979859,4.006462035541196,0.16511812007833007,0.04744856340070697,0.06272092812471676,1,2,4,4,3,3,4,127.0,23874.0,23747.0,23620.0,23493.0,23366.0,24128.0,0.42797226739707267,0.8513174136976972,1.6934801016088061,1.6844232955741778,1.256597134958532,1.2499479188367153,1.6578249336870026,grown,rural
edgartown,4292,746,4067.0,69179271.8402,226.9134525,97503.5,196054.97580698578,98551.47580698578,0.0,3.2467532467532467,0.17381174277726003,0.05105882352941177,0.124,0,0,0,0,0,0,1,32.142857142857146,4259.857142857143,4227.714285714285,4195.571428571428,4163.428571428572,4131.285714285715,4324.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,2.3125970464832006,grown,rural
erving,1498,350,1800.0,37259039.7635,141.7503,67596.0,71068.6567164179,3472.6567164178996,0.0,5.125899280575539,0.2336448598130841,0.0938137321549966,0.08225696804894629,0,1,0,0,0,0,0,-43.142857142857146,1541.142857142857,1584.2857142857142,1627.4285714285716,1670.5714285714287,1713.7142857142858,1454.857142857143,0.0,5.9859757140413885,0.0,0.0,0.0,0.0,0.0,shrunk,rural
essex,3687,749,3504.0,36924445.0559,348.47900000000004,111547.66666666667,131712.14141911632,20164.474752449663,0.0,1.760428626100268,0.20314618931380526,0.062040816326530614,0.07020408163265306,1,0,0,0,0,0,0,26.142857142857142,3660.8571428571427,3634.714285714286,3608.5714285714284,3582.4285714285716,3556.285714285714,3713.1428571428573,2.811922551618864,0.0,0.0,0.0,0.0,0.0,0.0,grown,rural
everett,45212,5667,41667.0,8897381.370350001,20555.43562962963,57043.96,70511.3952050871,13609.600713086407,9.876543209876543,20.107625672660454,0.12534282933734406,0.1391298545308955,0.2032786155967792,9,5,35,43,40,34,28,506.42857142857144,44705.57142857143,44199.142857142855,43692.71428571428,43186.28571428572,42679.857142857145,45718.42857142857,2.108723084492852,1.1577749550121732,8.010488835994233,9.7286954498148,8.94743064942369,7.520127399805362,6.124444972174396,grown,rural
fairhaven,16027,4022,15873.0,32138518.559099987,3507.61866,61017.92857142857,77926.4110411773,17404.047353133035,0.0,10.76845298281092,0.25095151931116244,0.0914263793875072,0.12492807365257975,1,4,1,5,5,4,3,22.0,16005.0,15983.0,15961.0,15939.0,15917.0,16049.0,0.6282590940503864,2.5095677269590313,0.626527159952384,3.1283238440843397,3.1240237425804436,2.495788357147314,1.8692753442582093,grown,rural
fall river,85548,15767,88857.0,99828191.00629999,11689.474891139242,42534.76,52921.97816363314,11210.530642214291,3.033645890788748,27.451178962647898,0.18430588675363538,0.2043867683267714,0.23609805997311795,22,28,49,43,85,64,67,-472.7142857142857,86020.71428571429,86493.42857142857,86966.14285714286,87438.85714285714,87911.57142857143,85075.28571428571,2.5025147022738756,3.20223764524435,5.634376596475147,4.971475950278634,9.881340873045527,7.481180156169636,7.8753776067248005,shrunk,urban
falmouth,30702,10759,31531.0,117907082.44899994,1035.081532,71471.2,93642.8770682666,22171.677068266614,3.9180765805877114,6.174856520464162,0.3504331965344277,0.06321381142098273,0.14282868525896414,4,6,14,17,18,21,9,-118.42857142857143,30820.428571428572,30938.85714285714,31057.285714285714,31175.714285714286,31294.14285714286,30583.571428571428,1.2781944590270202,1.9245749896897768,4.507798952166733,5.494708457233623,5.840282187602842,6.839945280437757,2.9427563818109626,shrunk,rural
fitchburg,40666,6653,40318.0,72821334.2005,5152.443868750001,54337.4,63333.75207768864,9801.585353160453,3.745583038869258,17.597162245527453,0.16360104264004327,0.1794997421351212,0.17496132026817948,4,6,8,10,11,16,11,49.714285714285715,40616.28571428572,40566.57142857143,40516.857142857145,40467.142857142855,40417.42857142857,40715.71428571428,0.9896720650921456,1.482684364740354,1.974486809722937,2.465083848066318,2.708273247184451,3.934490729356219,2.701659590891548,grown,rural
florida,816,152,752.0,63708075.599,33.49628,58125.0,65415.0887573965,7290.088757396501,0.0,9.106239460370995,0.18627450980392157,0.12990196078431374,0.12009803921568628,0,0,0,0,0,0,0,9.142857142857142,806.8571428571429,797.7142857142857,788.5714285714286,779.4285714285714,770.2857142857143,825.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grown,rural
foxborough,17448,3193,16865.0,53987529.59350001,1275.8104727272728,107066.72727272728,126019.55188899943,18952.824616272173,0.0,5.384986336601832,0.18300091701054563,0.04877628403998621,0.0649775939331265,0,1,1,1,5,1,3,83.28571428571429,17364.714285714286,17281.428571428572,17198.14285714286,17114.85714285714,17031.571428571428,17531.285714285714,0.0,0.5842876698607726,0.5814581308613056,0.5786558650905183,2.8794024005989156,0.5731315910132966,1.7112264604502971,grown,rural
framingham,71232,11768,68318.0,68642060.19329993,4704.415484444445,87307.09302325582,101024.97182394903,12669.713437854913,1.1884129735082942,10.334132243056535,0.16520664869721474,0.1152448495149899,0.15070480321190985,6,3,13,17,20,14,25,416.2857142857143,70815.71428571429,70399.42857142857,69983.14285714286,69566.85714285714,69150.57142857143,71648.28571428571,0.8676717886847334,0.4312398350610307,1.8575901951898621,2.414792327859804,2.8242319097859636,1.9654088050314467,3.4892670146628975,grown,urban
franklin,32843,4386,31635.0,69998126.00559999,2183.955364705882,123984.23529411765,141481.81914252765,17497.583848410024,0.0,3.899919442733261,0.13354443869317661,0.0434235368156073,0.05490874764002517,1,2,1,1,5,1,4,172.57142857142858,32670.428571428572,32497.85714285714,32325.285714285714,32152.714285714286,31980.14285714286,33015.57142857143,0.31269403781811034,0.6220314659060111,0.3093553476491203,0.30771259643492976,1.5304359993528442,0.3044788843893676,1.2115495285774245,grown,rural
freetown,8273,1599,8870.0,91859467.9781,284.70335,89442.2,104000.07019652899,14557.870196528975,0.0,11.083540115798181,0.19327934243926023,0.0506548060291574,0.10649864096861873,1,0,0,3,0,3,1,-85.28571428571429,8358.285714285714,8443.57142857143,8528.857142857143,8614.142857142857,8699.42857142857,8187.714285714285,1.149500788229112,0.0,0.0,3.552998900262245,0.0,3.6262540795358396,1.2213420804689954,shrunk,rural
gardner,20496,3514,20228.0,59603256.53460001,2842.1568461538463,52498.769230769234,64262.28197533568,11763.512744566453,10.116279069767442,12.272350993377483,0.17144808743169399,0.1665202336038038,0.1702930383999173,1,4,5,7,10,9,23,38.285714285714285,20457.714285714286,20419.428571428572,20381.14285714286,20342.85714285714,20304.571428571428,20534.285714285714,0.49249992964286726,1.966292134831461,2.453248100485042,3.4281076845581238,4.888131616435294,4.391100702576113,11.200779184638932,grown,rural
georgetown,8569,1521,8183.0,34054312.3303,953.8694333333333,111417.6,120730.72919333876,16519.325537057004,2.237136465324385,2.3781998348472335,0.17750029174932896,0.03410816493400304,0.05011096834481953,0,1,0,1,1,1,1,55.142857142857146,8513.857142857143,8458.714285714286,8403.57142857143,8348.42857142857,8293.285714285714,8624.142857142857,0.0,1.197830216122795,0.0,1.182212764520106,1.1745557662298438,1.1669973159061733,1.159535523198993,grown,rural
gill,2537,683,1500.0,38340969.9294,1111.6718999999998,59096.0,68083.74721906155,8987.747219061548,25.714285714285715,3.3983008495752123,0.26921560898699254,0.07385466034755134,0.16350710900473933,0,0,1,0,0,0,0,148.14285714285714,2388.8571428571427,2240.714285714286,2092.5714285714284,1944.4285714285716,1796.2857142857142,2685.1428571428573,0.0,0.0,4.778809393773894,0.0,0.0,0.0,0.0,grown,rural
gloucester,29858,7011,28789.0,69154959.49239999,5182.773486956522,69165.40909090909,88672.66177444228,20269.930491462364,2.8404952658412235,9.090509086109034,0.23481144081988076,0.08465590599040994,0.1535422435334639,1,5,3,11,9,17,16,152.71428571428572,29705.285714285714,29552.571428571428,29399.85714285714,29247.14285714286,29094.428571428572,30010.714285714286,0.3437084174191426,1.7095687002393394,1.0204131215409211,3.722180327551869,3.0297638226962973,5.693616451202358,5.331429251457813,grown,rural
goshen,1096,208,1054.0,45839467.9015,63.33606999999999,79519.0,87147.32142857139,7628.321428571391,0.0,4.034229828850855,0.1897810218978102,0.023722627737226276,0.09215328467153285,0,0,1,0,0,0,0,6.0,1090.0,1084.0,1078.0,1072.0,1066.0,1102.0,0.0,0.0,9.27643784786642,0.0,0.0,0.0,0.0,grown,rural
gosnold,34,15,75.0,34819136.6359,2.57837,,130011.111111111,,,0.0,0.4411764705882353,0.058823529411764705,0.0,0,0,0,0,0,0,0,-5.857142857142857,39.857142857142854,45.714285714285715,51.57142857142857,57.42857142857143,63.285714285714285,28.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shrunk,rural
grafton,18517,2868,17765.0,60355752.966900006,1133.5026699999999,97829.4,119230.12450701997,21400.724507019964,0.11547344110854503,4.122442701122904,0.15488470054544473,0.057493750679273994,0.06368872948592544,0,3,1,2,0,0,2,107.42857142857143,18409.571428571428,18302.14285714286,18194.714285714286,18087.285714285714,17979.85714285714,18624.428571428572,0.0,1.6586236582919338,0.5496101693584479,1.0927682160558871,0.0,0.0,1.0738584501154398,grown,rural
granby,6318,996,6240.0,72707908.653,267.036975,91346.75,101605.51874046682,10258.768740466829,0.0,7.369087837837838,0.157644824311491,0.05463258785942492,0.0853035143769968,0,2,1,0,1,0,0,11.142857142857142,6306.857142857143,6295.714285714285,6284.571428571428,6273.428571428572,6262.285714285715,6329.142857142857,0.0,3.1880493692216607,1.591198399709038,0.0,1.5855757905227867,0.0,0.0,grown,rural
granville,1660,302,1566.0,111663887.564,39.3381,86000.0,93351.4802631579,7351.480263157893,0.0,4.056291390728477,0.1819277108433735,0.08394160583941605,0.06569343065693431,0,0,0,0,0,0,0,13.428571428571429,1646.5714285714287,1633.142857142857,1619.7142857142858,1606.2857142857142,1592.857142857143,1673.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grown,rural
great barrington,6915,1521,7104.0,118541056.23600003,997.7307385714286,60402.57142857143,78518.03711829834,18115.465689726916,13.516896120150188,10.983783783783784,0.21995661605206074,0.05176789037387921,0.17205210624259853,0,0,2,1,1,0,0,-27.0,6942.0,6969.0,6996.0,7023.0,7050.0,6888.0,0.0,0.0,2.858776443682104,1.4349261013057828,1.4405070584845865,0.0,0.0,shrunk,rural
greenfield,17474,3795,17456.0,56649477.6976,2703.5156294117655,55142.875,66082.49615047923,12562.302497722014,2.02275600505689,7.492884068005231,0.21717981000343367,0.13156801044944488,0.2159947752775634,4,4,4,10,5,4,11,2.5714285714285716,17471.428571428572,17468.85714285714,17466.285714285714,17463.714285714286,17461.14285714286,17476.571428571428,2.2908007985077066,2.2904634916479885,2.2901262841065235,5.724472939598633,2.861815208503679,2.2891152569531874,6.294140727177609,grown,rural
groton,11282,1986,10646.0,87488583.5828,355.46102,126234.0,146792.82837465982,20558.8283746598,1.390644753476612,1.6835882277342245,0.17603261833008332,0.04313270226826219,0.05652795141989641,0,1,0,1,0,1,0,90.85714285714286,11191.142857142857,11100.285714285714,11009.42857142857,10918.57142857143,10827.714285714286,11372.857142857143,0.0,0.9158707313881983,0.0,0.900877712285398,0.0,0.8863676653075696,0.0,grown,rural
groveland,6697,1246,6459.0,24338169.3,1094.8297666666667,88044.66666666667,107540.31631587511,19495.64964920846,5.032822757111598,3.3140569395017794,0.1860534567716888,0.024189935792145737,0.10527101687322682,0,1,0,0,1,1,0,34.0,6663.0,6629.0,6595.0,6561.0,6527.0,6731.0,0.0,1.5241579027587258,0.0,0.0,1.5008254539997,1.4932059130954158,0.0,grown,rural
hadley,5301,1460,5250.0,63746571.7093,325.11715000000004,59029.25,95609.56794337295,36580.31794337295,3.6496350364963503,3.7037037037037037,0.27541973212601395,0.054221533694810226,0.16498838109992253,0,0,1,0,2,0,1,7.285714285714286,5293.714285714285,5286.428571428572,5279.142857142857,5271.857142857143,5264.571428571428,5308.285714285715,0.0,0.0,1.8942469015532826,0.0,3.778065630397237,0.0,1.883847354540072,grown,rural
halifax,7739,1432,7518.0,45028534.8141,635.69992,75419.4,89423.55635276136,14004.156352761358,0.0,4.833394361039912,0.18503682646336736,0.046239771398882974,0.10533835563060137,1,4,0,0,0,1,2,31.571428571428573,7707.428571428572,7675.857142857143,7644.285714285715,7612.714285714285,7581.142857142857,7770.571428571428,1.319062335117208,5.254367693144927,0.0,0.0,0.0,1.292156609381057,2.5738132882303195,grown,rural
hamilton,7991,1294,7764.0,38592243.68220001,1714.5683142857142,106141.42857142857,128648.96137196808,22507.532800539517,0.0,1.5627977892128835,0.16193217369540733,0.10173824130879346,0.057387525562372185,0,1,0,0,1,0,1,32.42857142857143,7958.571428571428,7926.142857142857,7893.714285714285,7861.285714285715,7828.857142857143,8023.428571428572,0.0,1.2720565519998546,0.0,0.0,1.2565069107880096,0.0,1.2463499750730005,grown,rural
hampden,5193,1378,5139.0,50864543.1249,357.6955,78133.5,104080.36937571107,25946.869375711074,0.0,6.480271753331591,0.2653572116310418,0.04047946551385341,0.07702888583218707,0,0,0,0,0,0,1,7.714285714285714,5185.285714285715,5177.571428571428,5169.857142857143,5162.142857142857,5154.428571428572,5200.714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.9228128004395,grown,rural
hancock,639,150,717.0,92566394.2308,17.91629,71875.0,81009.2,9134.199999999997,0.0,2.676864244741874,0.2347417840375587,0.0297339593114241,0.06885758998435054,0,0,0,0,1,0,0,-11.142857142857142,650.1428571428571,661.2857142857143,672.4285714285714,683.5714285714286,694.7142857142857,627.8571428571429,0.0,0.0,0.0,0.0,15.381234893430017,0.0,0.0,shrunk,rural
hanover,14328,2744,13879.0,40478068.4934,933.1831333333333,112872.85714285714,133937.48882754496,23323.83798142153,6.545454545454546,3.583545377438507,0.19151312116136238,0.03893081317441286,0.08181112913463573,1,1,1,0,1,1,0,64.14285714285714,14263.857142857143,14199.714285714286,14135.57142857143,14071.42857142857,14007.285714285714,14392.142857142857,0.7139141875146607,0.7106598984771574,0.7074351433566787,0.0,0.7010726411409457,0.6979341150195422,0.0,grown,rural
hanson,10560,1885,10209.0,40748136.4878,848.4990874999999,99075.0,108669.20816992948,9594.208169929478,3.0,5.879172861197459,0.17850378787878787,0.03437143942271174,0.06560957083175085,1,1,0,4,0,0,2,50.142857142857146,10509.857142857143,10459.714285714286,10409.57142857143,10359.42857142857,10309.285714285714,10610.142857142857,0.9699993071433521,0.9653042087263501,0.0,3.824196235898276,0.0,0.0,1.8849887573884827,grown,rural
hardwick,3024,765,2990.0,105817340.611,233.72018,51364.5,66923.56302027474,15559.063020274749,0.6451612903225806,6.666666666666667,0.25297619047619047,0.11980775832475112,0.18022657054582905,0,0,0,2,1,0,0,4.857142857142857,3019.1428571428573,3014.285714285714,3009.4285714285716,3004.5714285714284,2999.714285714286,3028.8571428571427,0.0,0.0,0.0,6.635071090047394,3.312198353364247,0.0,0.0,grown,rural
harvard,6542,1216,6520.0,70327484.6365,246.60371666666666,127100.0,159227.27768032046,32127.2776803205,3.7800687285223367,2.1867974657674227,0.18587587893610516,0.052275635167245475,0.052092853226101264,0,1,0,0,0,0,1,3.142857142857143,6538.857142857143,6535.714285714285,6532.571428571428,6529.428571428572,6526.285714285715,6545.142857142857,0.0,1.5315275893755742,0.0,0.0,0.0,0.0,1.5278505325650427,grown,rural
harwich,12143,4561,12243.0,58278524.001899995,633.6968750000001,69358.0,86593.95046827523,17235.950468275234,0.0,3.7383177570093458,0.3756073457959318,0.0668402048870602,0.13242085817448987,2,2,0,3,1,1,1,-14.285714285714286,12157.285714285714,12171.57142857143,12185.857142857143,12200.142857142857,12214.42857142857,12128.714285714286,1.637407749616964,1.6393250664512125,0.0,2.4647598032886937,0.8225520264156708,0.823519723297373,0.8244896997679649,shrunk,rural
hatfield,3305,1052,3279.0,43569506.9827,304.7561,65251.333333333336,82340.07666685172,17088.7433335184,0.0,2.6345083487940633,0.3183055975794251,0.04357034795763994,0.0962178517397882,0,2,2,1,0,1,0,3.7142857142857144,3301.285714285714,3297.5714285714284,3293.8571428571427,3290.1428571428573,3286.4285714285716,3308.714285714286,0.0,6.078763405844296,6.071908747885675,3.032534765844994,0.0,3.02571860816944,0.0,grown,rural
haverhill,62943,9035,60879.0,92457998.42640005,5664.614194999999,71798.56410256411,85567.05108108264,13687.510044311668,4.817158931082981,10.711898780853172,0.14354257026198305,0.12575121163166397,0.1564135702746365,11,8,30,25,37,24,24,294.85714285714283,62648.142857142855,62353.28571428572,62058.42857142857,61763.57142857143,61468.71428571428,63237.857142857145,1.7895282385231976,1.2952618857625275,4.834153988522337,4.009411807832329,5.906001089987846,3.812973642819694,3.7951950120294127,grown,urban
hawley,976,267,337.0,79085514.7212,22.51535,59167.0,71880.1507537688,12713.150753768801,0.0,9.433962264150944,0.2735655737704918,0.11819116135662898,0.15724563206577596,0,0,0,0,0,0,0,91.28571428571429,884.7142857142857,793.4285714285714,702.1428571428571,610.8571428571429,519.5714285714286,1067.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grown,rural
